@RELATION instrumentClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {cello,acoustic guitar,clarinet,electric guitar,flute,organ,piano,piano,saxophone,violin}

@DATA
0.072268,0.032910,3.178283,0.148922,0.171755,0.671290,0.002926,0.118648,-24.107990,1.761316,0.044084,0.333184,0.051512,0.050719,-0.160101,-0.055503,-0.229801,-0.144780,-0.042039,-0.109060,-0.102524,0.023572,0.001807,0.033205,0.035061,0.011478,0.007348,0.057023,0.002008,0.006180,0.009894,0.033018,0.002402,0.025496,0.034090,0.021832,0.118942,0.036735,0.021809,0.379763,0.001583,0.071781,1.258794,0.420955,0.229715,0.211094,0.193193,0.205110,0.168747,0.180679,0.199386,0.162502,0.162177,0.153559,0.135774,0.014776,0.001343,0.018455,0.028710,0.008480,0.006240,0.032170,0.002506,0.004757,0.007085,0.016235,0.001988,0.009970,piano
0.064802,0.024291,3.193585,0.150895,0.173883,0.617093,0.004272,0.099859,-24.413438,1.532321,0.124689,0.203516,0.038928,0.240319,-0.026016,0.153615,-0.121264,-0.061336,-0.041362,0.089070,0.058201,0.014856,0.002998,0.034193,0.010140,0.021584,0.010440,0.040709,0.001646,0.003753,0.011682,0.034003,0.005251,0.025831,0.025040,0.016287,0.176597,0.030071,0.021096,0.290360,0.003484,0.054147,1.367415,0.596315,0.329930,0.300706,0.313423,0.282712,0.283881,0.279285,0.256138,0.250450,0.237067,0.240725,0.264932,0.015331,0.003976,0.032155,0.009728,0.020883,0.012885,0.036208,0.002206,0.003028,0.011953,0.020586,0.007358,0.012913,piano
0.067124,0.018363,3.200970,0.149114,0.166913,0.691818,0.004191,0.111831,-24.762797,1.306896,0.067993,0.220811,-0.037903,0.274142,0.005463,0.035698,-0.236368,0.148749,0.140782,0.110466,0.009262,0.010730,0.004561,0.024108,0.008783,0.024007,0.011317,0.043203,0.003551,0.005035,0.016103,0.030347,0.005001,0.025284,0.027676,0.015204,0.145896,0.029503,0.022043,0.379902,0.003310,0.064439,1.354927,0.746546,0.345987,0.332464,0.309573,0.247303,0.318899,0.332073,0.285526,0.276276,0.285004,0.267542,0.290069,0.013095,0.006455,0.030486,0.010711,0.023312,0.012851,0.039180,0.005162,0.005743,0.016939,0.031360,0.007403,0.014704,piano
0.067355,0.027754,3.240487,0.150949,0.179439,0.613715,0.004160,0.091685,-23.501827,1.578977,-0.067851,0.106502,0.138529,0.130802,0.206997,0.004554,-0.269647,0.027991,0.077273,0.064782,-0.016528,0.008865,0.003382,0.032482,0.014235,0.022819,0.006172,0.036636,0.013671,0.009032,0.009722,0.019655,0.004322,0.022172,0.015640,0.013334,0.071909,0.024279,0.023211,0.202103,0.003171,0.028858,0.709657,0.522337,0.346655,0.240660,0.295347,0.252024,0.281653,0.316754,0.261401,0.336402,0.286070,0.235447,0.197708,0.008855,0.003593,0.031974,0.012485,0.019501,0.005871,0.027779,0.015840,0.009723,0.006484,0.016656,0.005130,0.010513,piano
0.091118,0.028397,3.212934,0.171741,0.172112,0.983265,0.002514,0.160329,-23.009688,1.215893,0.128644,0.328693,0.135035,0.168998,0.154622,0.054083,-0.104911,-0.033473,0.041700,0.011259,-0.092019,0.019297,0.002583,0.040274,0.016076,0.018046,0.006850,0.038979,0.002244,0.006323,0.007871,0.024410,0.006578,0.020705,0.024886,0.017990,0.111227,0.020202,0.015062,0.325208,0.001482,0.057527,1.071461,0.464552,0.266998,0.235956,0.239334,0.213667,0.215099,0.208719,0.218032,0.185126,0.174265,0.177720,0.152202,0.017050,0.002323,0.032297,0.013652,0.013538,0.005357,0.028227,0.001928,0.005060,0.006679,0.017321,0.005038,0.010311,piano
0.075993,0.018651,3.174203,0.169323,0.183549,0.745736,0.003560,0.120806,-24.906780,1.646525,0.069743,0.331750,0.128331,0.179727,0.270522,0.422348,0.139944,-0.225810,-0.181275,0.034593,0.015224,0.009802,0.003804,0.093704,0.012967,0.015956,0.002803,0.031631,0.001767,0.003537,0.008989,0.020156,0.002083,0.028857,0.028896,0.014223,0.195533,0.029805,0.017774,0.325791,0.003222,0.067886,1.688142,0.418319,0.295329,0.229849,0.236166,0.204211,0.235633,0.191236,0.206766,0.203122,0.276142,0.171520,0.165123,0.007618,0.003562,0.053644,0.010760,0.011481,0.002507,0.028694,0.002308,0.002726,0.007385,0.017196,0.002749,0.013995,piano
0.095665,0.018597,3.142191,0.196975,0.188570,0.830492,0.005040,0.150306,-26.232237,2.223078,0.520859,-0.038336,0.165341,0.301444,0.095007,0.333860,0.154580,-0.011237,0.345377,0.018835,0.082828,0.009264,0.002589,0.056133,0.005709,0.025724,0.004291,0.047755,0.000763,0.002716,0.010746,0.055289,0.003377,0.035120,0.060485,0.018829,0.222063,0.046145,0.018580,0.561047,0.004079,0.120628,1.318602,0.547281,0.368803,0.355489,0.273217,0.248917,0.280136,0.297376,0.331444,0.264012,0.244581,0.233697,0.183061,0.011541,0.003166,0.041288,0.006782,0.025870,0.007746,0.042872,0.001214,0.004599,0.010477,0.042071,0.007410,0.018319,piano
0.125847,0.019275,3.194460,0.205295,0.184022,1.169077,0.004153,0.213879,-25.201394,1.753748,0.122305,0.059189,0.246518,0.290351,0.094846,0.141614,-0.014840,0.023166,0.265909,0.025598,0.039021,0.009570,0.002187,0.050982,0.005229,0.020437,0.004704,0.031778,0.001999,0.004232,0.006576,0.026592,0.003978,0.023204,0.062481,0.014685,0.163314,0.045474,0.016117,0.560838,0.003130,0.107474,1.530312,0.529780,0.320707,0.328905,0.267142,0.264069,0.221443,0.225309,0.237702,0.227629,0.220098,0.235501,0.184984,0.011113,0.002520,0.037835,0.005882,0.020129,0.004551,0.029418,0.002617,0.004063,0.007085,0.022073,0.004613,0.013769,piano
0.092794,0.032265,3.221787,0.186537,0.182760,1.073462,0.002634,0.173792,-23.046431,1.271845,0.129014,0.201059,0.156595,0.143307,0.078378,-0.067813,-0.139228,0.074988,0.228102,0.058892,-0.171319,0.016480,0.002668,0.044785,0.010285,0.010825,0.004487,0.052670,0.003552,0.007228,0.007942,0.025113,0.003590,0.022935,0.026731,0.016402,0.091146,0.027984,0.015664,0.399196,0.001290,0.075476,1.117159,0.505782,0.284122,0.242126,0.228379,0.217039,0.210399,0.214412,0.266778,0.263502,0.242085,0.167339,0.169337,0.014428,0.002198,0.028833,0.008272,0.007077,0.004095,0.040552,0.003956,0.006459,0.007538,0.018938,0.002306,0.012344,piano
0.064568,0.026808,3.226161,0.155179,0.183628,0.649022,0.004454,0.101338,-23.608144,1.406313,0.321636,0.363790,0.316791,0.059195,0.257524,0.269343,0.018799,0.183181,0.215037,0.097008,0.047253,0.006163,0.006068,0.050770,0.009791,0.019600,0.011469,0.036862,0.001662,0.002719,0.011779,0.039640,0.003536,0.028182,0.020797,0.011052,0.081323,0.033322,0.028685,0.215970,0.002836,0.036839,0.714848,0.421234,0.342774,0.260724,0.222847,0.220208,0.220573,0.242877,0.249122,0.258557,0.226221,0.247333,0.202720,0.007359,0.007844,0.051277,0.009645,0.017412,0.012092,0.030557,0.002932,0.002417,0.012589,0.033961,0.003811,0.011965,piano
0.081505,0.022548,3.193442,0.174113,0.189442,0.746631,0.004353,0.128065,-23.422749,1.426830,0.176583,0.336752,0.331483,0.118145,0.261718,0.112357,0.094780,-0.006716,0.117349,0.070840,0.068392,0.013699,0.006417,0.036566,0.009613,0.020177,0.009244,0.033383,0.002329,0.005075,0.015129,0.029738,0.005296,0.022634,0.026824,0.011348,0.096397,0.036328,0.026931,0.281432,0.002188,0.056313,0.788869,0.391112,0.335826,0.268908,0.232022,0.258576,0.222829,0.233919,0.260967,0.270020,0.264548,0.270794,0.226362,0.013130,0.008903,0.037912,0.009533,0.020472,0.012588,0.032461,0.003477,0.005962,0.014670,0.025432,0.006442,0.010883,piano
0.066944,0.025540,3.194701,0.161957,0.188526,0.597382,0.005086,0.097906,-23.365990,1.524068,0.193098,0.299329,0.317867,0.105394,0.310251,0.222172,0.174574,0.080998,0.115072,0.025964,0.058598,0.010453,0.010157,0.048363,0.008315,0.022984,0.007614,0.035994,0.003877,0.003924,0.013760,0.035517,0.005332,0.027268,0.021020,0.011792,0.095861,0.033234,0.027766,0.213174,0.002668,0.043895,0.802900,0.458956,0.354877,0.259401,0.234131,0.250664,0.245867,0.248938,0.278099,0.261719,0.256518,0.267575,0.207133,0.008832,0.012321,0.047829,0.009746,0.025387,0.009835,0.035697,0.006977,0.004552,0.015670,0.032097,0.006966,0.012029,piano
0.083634,0.024727,3.179835,0.180847,0.192172,0.792136,0.004484,0.130222,-23.403794,1.326628,0.304852,0.260109,0.377209,0.264774,0.293694,0.043132,0.046922,0.051385,0.229883,0.149117,0.094090,0.009050,0.005013,0.049706,0.008277,0.020882,0.011869,0.037602,0.004161,0.005196,0.012597,0.033471,0.003111,0.026838,0.029093,0.012490,0.120503,0.034596,0.026223,0.294996,0.002181,0.060605,0.848634,0.390287,0.342181,0.280424,0.196821,0.255531,0.204655,0.249129,0.263526,0.253051,0.274923,0.279332,0.226335,0.009449,0.006945,0.048293,0.010432,0.020453,0.019773,0.038540,0.007881,0.005939,0.013212,0.029767,0.003832,0.012899,piano
0.046090,0.013986,3.162084,0.153000,0.202196,0.206210,0.008434,0.040776,-25.215163,2.346185,-0.052715,0.597574,0.319070,0.166761,0.333295,0.307108,0.108143,0.016669,0.128032,0.109036,0.013149,0.010304,0.008049,0.057852,0.012823,0.028577,0.005423,0.043556,0.001256,0.002938,0.018411,0.044091,0.006812,0.033049,0.020127,0.008819,0.115163,0.044898,0.033487,0.139408,0.005238,0.019859,0.641072,0.317921,0.345773,0.327058,0.346816,0.332862,0.303135,0.310534,0.309062,0.303759,0.300768,0.232956,0.191286,0.011640,0.015208,0.054299,0.018086,0.027623,0.006780,0.036176,0.001966,0.003466,0.020671,0.038591,0.011910,0.012983,piano
0.051487,0.032922,3.168151,0.154850,0.198652,0.260857,0.006993,0.055281,-23.667940,2.211309,-0.118951,0.545558,0.338547,0.235811,0.330631,0.243510,0.047802,-0.035066,0.169139,0.120325,0.032710,0.014950,0.004386,0.059826,0.016818,0.026608,0.004931,0.037992,0.002518,0.003685,0.017842,0.042248,0.004501,0.032636,0.023508,0.016045,0.109117,0.045349,0.032541,0.186855,0.003806,0.039780,0.699156,0.318115,0.343655,0.301558,0.351374,0.329707,0.296253,0.299560,0.308119,0.302424,0.252669,0.233378,0.203157,0.021499,0.007098,0.055436,0.020472,0.027468,0.005003,0.035477,0.005436,0.004908,0.020159,0.035374,0.008365,0.012237,piano
0.056314,0.021724,3.155536,0.159444,0.197818,0.302392,0.006845,0.057890,-24.254782,2.005476,-0.019828,0.684341,0.361331,0.183535,0.367771,0.190763,0.046641,0.001950,0.138436,0.089452,0.030977,0.008361,0.008507,0.054969,0.017166,0.026738,0.005489,0.041254,0.002385,0.003695,0.017385,0.039025,0.004400,0.031419,0.021210,0.012518,0.120133,0.040593,0.031364,0.182121,0.004164,0.028390,0.705005,0.328814,0.368035,0.292471,0.341602,0.312284,0.304888,0.322472,0.302062,0.314668,0.268234,0.204331,0.193209,0.008970,0.016813,0.051327,0.023597,0.028639,0.006851,0.033520,0.004888,0.004867,0.019222,0.037399,0.009139,0.012380,piano
0.053698,0.023461,3.161623,0.157224,0.200884,0.262243,0.006152,0.050715,-23.954091,2.254687,-0.133993,0.524644,0.175998,0.062826,0.333561,0.291992,0.004840,0.002614,0.180198,0.108176,0.002396,0.012944,0.004313,0.054342,0.024068,0.024099,0.008466,0.033804,0.002103,0.003742,0.021098,0.035953,0.005115,0.029081,0.020063,0.012931,0.118330,0.042829,0.032773,0.154755,0.003451,0.022743,0.721539,0.310149,0.291573,0.299498,0.303149,0.295980,0.292152,0.279771,0.274156,0.297455,0.270371,0.228466,0.208285,0.016246,0.006559,0.047258,0.025913,0.022348,0.009871,0.029207,0.004428,0.004137,0.021279,0.029536,0.007869,0.011093,piano
0.051054,0.022725,3.163532,0.151910,0.197809,0.243553,0.006925,0.049433,-24.150816,2.148202,-0.103339,0.672081,0.210085,0.086069,0.330238,0.294011,-0.005288,-0.086557,0.109198,0.085055,-0.002483,0.011139,0.007905,0.056032,0.014360,0.018568,0.006054,0.036784,0.001280,0.004017,0.025192,0.037619,0.005335,0.029518,0.018897,0.014035,0.120597,0.038870,0.030861,0.144705,0.004713,0.020089,0.765823,0.357806,0.357644,0.315414,0.305891,0.302491,0.279939,0.308757,0.255191,0.307191,0.236433,0.231521,0.202362,0.013279,0.011539,0.051948,0.016209,0.016901,0.007504,0.031674,0.001655,0.005561,0.027722,0.032427,0.008558,0.012833,piano
0.052246,0.022701,3.157509,0.144252,0.190245,0.232488,0.006807,0.057731,-24.091601,2.135817,-0.231672,0.776018,0.190724,0.030350,0.240496,0.266411,0.082557,-0.102755,0.149335,0.157860,0.003855,0.009384,0.010572,0.050518,0.016973,0.024053,0.005726,0.031897,0.002133,0.003593,0.016479,0.034618,0.005730,0.026607,0.018359,0.015291,0.122339,0.039698,0.033471,0.142151,0.004017,0.019204,0.795523,0.322289,0.365321,0.303162,0.288068,0.258050,0.299539,0.294958,0.291326,0.313700,0.236942,0.213853,0.184991,0.009652,0.017355,0.044397,0.018262,0.024598,0.007217,0.025854,0.003717,0.004088,0.017615,0.029274,0.008008,0.010793,piano
0.067838,0.031621,3.214438,0.161464,0.184688,0.687732,0.004076,0.107039,-23.356792,1.503647,0.459279,0.291845,0.361230,0.089869,0.243328,0.288955,0.080960,0.035829,0.141660,0.149386,0.048279,0.008221,0.005482,0.041067,0.012322,0.024509,0.006214,0.037048,0.003336,0.003936,0.016874,0.038710,0.003261,0.026907,0.020859,0.012959,0.097249,0.035218,0.028204,0.226183,0.002500,0.040186,0.715760,0.390909,0.307747,0.253783,0.221210,0.245961,0.214738,0.262229,0.233735,0.260893,0.220515,0.217904,0.185534,0.008878,0.006720,0.039870,0.011744,0.024044,0.007017,0.028346,0.006360,0.003262,0.016988,0.029643,0.003672,0.010864,piano
0.064232,0.023534,3.195402,0.150545,0.180543,0.612208,0.005267,0.100653,-23.461069,1.381471,0.266421,0.314766,0.279376,0.176005,0.310649,0.244136,-0.075005,-0.060893,0.275114,0.197133,-0.018414,0.009257,0.005427,0.041285,0.014403,0.020599,0.012655,0.036173,0.003600,0.004529,0.013286,0.030938,0.003456,0.024241,0.018077,0.011697,0.089031,0.030190,0.027859,0.216200,0.002586,0.035385,0.894129,0.433016,0.332480,0.275280,0.229998,0.272035,0.246052,0.245048,0.246645,0.274285,0.279787,0.284583,0.224326,0.010765,0.007996,0.040114,0.015200,0.021101,0.019881,0.031400,0.006628,0.005211,0.013781,0.026611,0.004196,0.010611,piano
0.069865,0.025560,3.212598,0.157116,0.185495,0.690675,0.005219,0.111345,-23.633728,1.259761,0.300751,0.349619,0.281250,0.095881,0.192908,0.304291,0.094888,0.062279,0.228931,0.101521,0.026479,0.007715,0.006225,0.040527,0.011686,0.017063,0.008227,0.033644,0.002873,0.004004,0.013930,0.031987,0.004391,0.024588,0.020875,0.011928,0.098286,0.033692,0.028029,0.226314,0.003204,0.039822,0.773247,0.434296,0.316004,0.272168,0.222477,0.283058,0.246039,0.260952,0.247593,0.295270,0.276436,0.272212,0.218894,0.008400,0.008326,0.046759,0.014372,0.018470,0.009525,0.034686,0.005102,0.003584,0.016258,0.022367,0.004509,0.011836,piano
0.079274,0.025343,3.229677,0.159918,0.173777,0.797647,0.003325,0.128439,-23.350265,1.403892,0.256986,0.229017,0.213930,0.070724,0.379536,0.228686,0.032300,-0.055163,0.121443,0.134884,0.009679,0.008015,0.007603,0.040574,0.010347,0.024204,0.008238,0.042896,0.003321,0.005329,0.011730,0.028145,0.002526,0.025597,0.021104,0.010877,0.064841,0.025878,0.022701,0.234879,0.001915,0.037234,0.642452,0.367648,0.240217,0.225600,0.196238,0.221813,0.227361,0.259628,0.249059,0.228939,0.230914,0.218708,0.195860,0.007015,0.008030,0.035023,0.010789,0.020623,0.008884,0.022979,0.005311,0.004693,0.011019,0.026754,0.003084,0.009916,piano
0.064036,0.022112,3.174599,0.160408,0.184870,0.595365,0.005065,0.094798,-23.761469,1.607506,0.377592,0.339139,0.375082,0.101452,0.335746,0.226012,0.046577,0.026861,0.186639,0.127976,0.063930,0.008997,0.006123,0.060134,0.009715,0.022260,0.008259,0.039170,0.002118,0.003521,0.016062,0.042702,0.003842,0.030373,0.022503,0.011576,0.113430,0.033592,0.027392,0.242363,0.002690,0.049103,0.899673,0.431918,0.347068,0.274343,0.204152,0.243661,0.209038,0.270392,0.226654,0.251611,0.225299,0.256506,0.222411,0.009592,0.009137,0.055251,0.011409,0.022192,0.012809,0.036424,0.004333,0.003737,0.017551,0.038349,0.004256,0.012762,piano
0.070631,0.032076,3.186915,0.165378,0.185046,0.658868,0.004712,0.107661,-23.041114,1.448468,0.347862,0.329502,0.320346,0.213785,0.284779,0.108893,0.045153,-0.004259,0.192120,0.143135,0.068820,0.009518,0.004386,0.048211,0.010912,0.026461,0.009223,0.037136,0.003079,0.003585,0.012812,0.036723,0.004256,0.027362,0.024017,0.015883,0.099669,0.033414,0.025833,0.261149,0.002426,0.047639,0.820605,0.426985,0.354020,0.262592,0.235593,0.275551,0.209489,0.261702,0.245317,0.238227,0.258114,0.264555,0.238454,0.009352,0.007026,0.047428,0.012168,0.025816,0.013954,0.038106,0.006156,0.003776,0.013582,0.033633,0.005081,0.012640,piano
0.069963,0.019459,3.190057,0.161874,0.183604,0.657691,0.004874,0.106193,-23.597271,1.412751,0.196635,0.279136,0.354710,0.188910,0.296678,0.136792,0.017884,0.007411,0.237222,0.171717,0.054660,0.008636,0.005732,0.046036,0.011075,0.023285,0.011280,0.036940,0.003419,0.004174,0.012704,0.034732,0.003842,0.025775,0.021868,0.009459,0.099550,0.034024,0.028131,0.243235,0.002309,0.039932,0.817423,0.407773,0.364531,0.274199,0.210552,0.269177,0.218233,0.286455,0.235535,0.277410,0.249980,0.258468,0.208248,0.008743,0.009457,0.043711,0.012446,0.022658,0.018756,0.033485,0.005747,0.004036,0.011936,0.033500,0.004610,0.011218,piano
0.071081,0.025091,3.192549,0.166453,0.187085,0.680969,0.004642,0.109882,-23.311645,1.537500,0.293220,0.188477,0.337207,0.143990,0.348866,0.130051,0.025527,0.033492,0.185641,0.172144,0.040640,0.009568,0.005059,0.047680,0.012364,0.026496,0.009010,0.040465,0.003115,0.004228,0.012614,0.036084,0.003768,0.028099,0.023281,0.011271,0.091053,0.031838,0.025004,0.260104,0.002377,0.054302,0.801970,0.383990,0.339694,0.266016,0.223733,0.210783,0.206701,0.241703,0.230394,0.251579,0.249354,0.287827,0.222962,0.010161,0.008112,0.048391,0.013275,0.026340,0.013550,0.037855,0.005089,0.005093,0.012984,0.032574,0.004931,0.013121,piano
0.070042,0.024108,3.191790,0.160474,0.182666,0.647342,0.004578,0.109515,-23.278876,1.499708,0.144866,0.249206,0.348351,0.157999,0.238363,0.085930,0.055053,0.050970,0.283084,0.105302,-0.016904,0.009666,0.005892,0.040393,0.012120,0.021194,0.008811,0.040608,0.003812,0.006207,0.013839,0.037057,0.003469,0.025323,0.020708,0.011568,0.092867,0.031632,0.025874,0.223787,0.002315,0.045170,0.816912,0.379504,0.356608,0.283326,0.220140,0.266335,0.218179,0.241797,0.253336,0.259308,0.256152,0.281707,0.206737,0.009480,0.008099,0.040094,0.012580,0.021926,0.013072,0.039133,0.006486,0.006466,0.014364,0.029257,0.003704,0.010925,piano
0.074247,0.019925,3.201412,0.162764,0.183805,0.690722,0.004674,0.112863,-23.550960,1.477492,0.141197,0.218920,0.302600,0.112855,0.285683,0.110761,0.067902,-0.019545,0.184038,0.152382,0.008746,0.009980,0.007196,0.044321,0.010633,0.018251,0.011763,0.033508,0.004368,0.005249,0.012133,0.032415,0.004535,0.023888,0.022772,0.010160,0.087455,0.031642,0.026197,0.248818,0.002272,0.043313,0.733134,0.390354,0.367352,0.251514,0.221721,0.265213,0.229981,0.283554,0.257513,0.265256,0.265145,0.259318,0.213996,0.010134,0.010765,0.044734,0.010012,0.017403,0.019827,0.032275,0.008869,0.005992,0.011131,0.025895,0.005706,0.010923,piano
0.057091,0.039733,3.231988,0.128958,0.164372,0.538312,0.003445,0.094317,-22.458195,1.573390,0.091453,0.042516,-0.008257,0.114371,0.062158,0.066954,0.167366,0.287861,0.192252,-0.063564,-0.040160,0.017573,0.006809,0.029382,0.005940,0.010572,0.003758,0.024711,0.003888,0.007795,0.013717,0.055324,0.009278,0.020734,0.015992,0.016775,0.064179,0.020885,0.017428,0.198082,0.001757,0.037032,0.682402,0.281297,0.299690,0.232338,0.226900,0.232291,0.218216,0.225248,0.199524,0.257869,0.236918,0.200996,0.181095,0.015682,0.005416,0.020999,0.005630,0.007911,0.004167,0.016886,0.004831,0.007703,0.009464,0.033045,0.009140,0.008067,piano
0.054921,0.034609,3.233365,0.120126,0.158184,0.459054,0.003092,0.084943,-22.194855,1.661343,-0.167028,0.020428,-0.101342,0.045103,-0.064527,0.253365,0.359351,0.197561,-0.103851,-0.096873,0.042660,0.018948,0.010639,0.029353,0.011592,0.011714,0.003195,0.017896,0.003760,0.006347,0.012968,0.054167,0.007635,0.018074,0.014525,0.011131,0.045307,0.022497,0.019971,0.176239,0.001337,0.031778,0.551125,0.255130,0.211691,0.209370,0.198760,0.218342,0.180413,0.195793,0.218771,0.259799,0.215184,0.178552,0.166868,0.012787,0.008261,0.016369,0.010369,0.007251,0.003441,0.011714,0.003892,0.004332,0.008635,0.026151,0.007120,0.005813,piano
0.053193,0.038181,3.232264,0.121111,0.159729,0.459672,0.003556,0.082552,-22.152202,1.663124,-0.086208,-0.014615,-0.098903,0.000445,-0.058079,0.217741,0.303266,0.289130,0.078755,-0.100046,-0.004076,0.017499,0.011626,0.028771,0.008525,0.009694,0.005734,0.026453,0.004058,0.005400,0.018390,0.049424,0.007941,0.019469,0.013946,0.011716,0.050947,0.020649,0.019652,0.166775,0.001439,0.029909,0.511517,0.268876,0.213240,0.194428,0.177724,0.242328,0.227153,0.224454,0.230805,0.267647,0.230948,0.211481,0.176509,0.012869,0.009574,0.018821,0.008223,0.008438,0.005381,0.018406,0.004147,0.004381,0.012082,0.029217,0.009420,0.006806,piano
0.067036,0.037741,3.248040,0.135328,0.161616,0.714834,0.002652,0.120290,-22.072561,1.297397,0.376750,0.200472,0.014283,0.110179,-0.018617,0.051979,-0.042828,0.188431,0.037128,-0.141343,-0.192761,0.013287,0.005245,0.054851,0.005628,0.012070,0.004389,0.022469,0.003648,0.005731,0.010372,0.052267,0.003631,0.022891,0.016079,0.009658,0.037609,0.019351,0.017325,0.186459,0.001063,0.031086,0.407113,0.240240,0.256309,0.195940,0.188133,0.187551,0.185768,0.177422,0.167911,0.189252,0.178943,0.183083,0.167284,0.011145,0.003688,0.025984,0.003852,0.006833,0.004767,0.015417,0.003217,0.004177,0.006348,0.031539,0.003105,0.007342,piano
0.056477,0.036694,3.255092,0.117161,0.152386,0.539667,0.002573,0.099853,-21.924316,1.355877,0.018331,0.252746,-0.006604,0.027813,-0.084515,-0.013514,-0.010769,0.197479,0.148017,0.071661,-0.124000,0.012383,0.004451,0.031477,0.008756,0.015697,0.007409,0.016054,0.003306,0.009007,0.015260,0.047312,0.003884,0.017190,0.012534,0.009338,0.034696,0.020569,0.020745,0.148540,0.000851,0.020726,0.421444,0.212112,0.211195,0.184716,0.193363,0.185206,0.164008,0.162035,0.165957,0.173102,0.184429,0.184140,0.162867,0.008422,0.003902,0.015719,0.006352,0.009288,0.006823,0.009906,0.003738,0.006422,0.008467,0.023452,0.003470,0.005457,piano
0.056016,0.033840,3.250227,0.119784,0.156226,0.484589,0.002897,0.090331,-22.322081,1.412468,0.034133,0.309205,-0.003231,0.078339,-0.113114,-0.153586,0.064333,0.359971,0.201097,0.054849,-0.081889,0.009268,0.003685,0.024857,0.007717,0.012907,0.006793,0.019559,0.003645,0.010744,0.014726,0.060387,0.004590,0.019284,0.013257,0.011478,0.043175,0.019103,0.019465,0.157653,0.001003,0.021964,0.516469,0.270945,0.230542,0.232407,0.205344,0.170965,0.166734,0.181826,0.201138,0.185389,0.205232,0.188157,0.170805,0.007243,0.003166,0.015772,0.005983,0.007870,0.005988,0.015057,0.004015,0.007481,0.008124,0.030979,0.004191,0.007323,piano
0.058398,0.034241,3.248011,0.121814,0.156967,0.518070,0.003074,0.093861,-22.347145,1.438820,0.042653,0.206083,-0.086620,0.057894,0.054926,0.241146,0.280097,0.253576,0.014376,-0.084669,-0.036658,0.019438,0.013871,0.024458,0.008667,0.011617,0.005447,0.017858,0.008405,0.004846,0.014850,0.059415,0.006465,0.019819,0.013652,0.011441,0.043144,0.019983,0.018633,0.168674,0.001180,0.025159,0.499259,0.234166,0.258350,0.184721,0.174352,0.197912,0.200231,0.205945,0.206685,0.256424,0.251677,0.224975,0.160930,0.015006,0.009853,0.015598,0.007669,0.006985,0.003607,0.011499,0.007464,0.003725,0.010728,0.030009,0.006021,0.006661,piano
